"","user_id","sad.depressed","prev_sad","media_24_friend","prox_24_friend","phase_adv","friends_received_sqrt"
"610",20,0,0,1,258,0,2.23606797749979
"611",20,0,0,0,97,0,2.23606797749979
"612",20,0,0,1,344,0,2.23606797749979
"613",20,0,0,0,276,0,2.23606797749979
"614",20,0,0,0,171,0,2.23606797749979
"615",20,0,0,2,79,0,2.23606797749979
"616",20,0,0,1,109,0,2.23606797749979
"617",21,0,0,0,21,0,3.3166247903554
"618",21,1,0,2,12,0,3.3166247903554
"619",21,0,1,0,62,0,3.3166247903554
"620",21,0,0,0,11,0,3.3166247903554
"621",21,1,0,0,2,0,3.3166247903554
"622",21,1,1,2,0,0,3.3166247903554
"623",21,1,1,0,8,0,3.3166247903554
"624",21,1,1,0,7,0,3.3166247903554
"625",21,1,1,0,5,0,3.3166247903554
"626",21,0,1,0,11,0,3.3166247903554
"627",21,0,0,0,2,0,3.3166247903554
"628",21,0,0,0,9,0,3.3166247903554
"629",21,0,0,2,10,0,3.3166247903554
"630",21,0,0,0,11,0,3.3166247903554
"631",21,0,0,0,41,0,3.3166247903554
"632",21,0,0,1,6,0,3.3166247903554
"633",21,0,0,1,103,0,3.3166247903554
"634",21,0,0,1,113,0,3.3166247903554
"635",21,0,0,0,138,0,3.3166247903554
"636",21,0,0,2,135,0,3.3166247903554
"637",21,0,0,0,110,0,3.3166247903554
"638",21,0,0,0,108,0,3.3166247903554
"639",21,0,0,2,156,0,3.3166247903554
"640",21,0,0,1,235,0,3.3166247903554
"641",21,0,0,0,497,0,3.3166247903554
"642",21,0,0,0,253,0,3.3166247903554
"643",21,0,0,1,122,0,3.3166247903554
"644",21,0,0,0,124,0,3.3166247903554
"645",21,0,0,0,218,0,3.3166247903554
"646",21,0,0,1,212,0,3.3166247903554
"647",21,0,0,1,129,0,3.3166247903554
"648",21,0,0,1,301,0,3.3166247903554
"649",21,0,0,1,277,0,3.3166247903554
"650",21,0,0,1,101,0,3.3166247903554
"651",21,0,0,0,125,0,3.3166247903554
"652",21,0,0,0,349,0,3.3166247903554
"653",21,0,0,0,195,0,3.3166247903554
"654",21,0,0,0,42,0,3.3166247903554
"655",21,0,0,0,201,0,3.3166247903554
"656",21,0,0,0,235,0,3.3166247903554
"657",21,0,0,0,182,0,3.3166247903554
"658",21,0,0,0,282,0,3.3166247903554
"659",21,0,0,8,435,0,3.3166247903554
"660",21,0,0,0,661,0,3.3166247903554
"661",21,0,0,0,313,0,3.3166247903554
"662",21,0,0,0,20,0,3.3166247903554
"663",21,0,0,0,0,0,3.3166247903554
"664",21,0,0,0,0,0,3.3166247903554
"665",21,0,0,0,0,0,3.3166247903554
"666",21,0,0,0,0,0,3.3166247903554
"667",22,0,0,0,0,1,2.44948974278318
"668",22,0,0,0,0,1,2.44948974278318
"669",22,0,0,0,2,1,2.44948974278318
"670",22,0,0,0,0,1,2.44948974278318
"671",22,1,0,0,0,1,2.44948974278318
"672",22,1,1,0,79,1,2.44948974278318
"673",22,1,1,0,0,1,2.44948974278318
"674",22,0,1,0,0,1,2.44948974278318
"675",22,0,0,0,0,1,2.44948974278318
"676",22,0,0,0,141,1,2.44948974278318
"677",22,0,0,0,0,1,2.44948974278318
"678",22,0,0,0,0,1,2.44948974278318
"679",22,0,0,0,0,1,2.44948974278318
"680",22,0,0,0,1,1,2.44948974278318
"681",22,0,0,0,6,1,2.44948974278318
"682",22,0,0,0,44,1,2.44948974278318
"683",22,0,0,1,4,1,2.44948974278318
"684",22,0,0,0,42,1,2.44948974278318
"685",22,0,0,0,0,1,2.44948974278318
"686",22,0,0,0,0,1,2.44948974278318
"687",22,0,0,0,107,1,2.44948974278318
"688",22,0,0,0,90,1,2.44948974278318
"689",22,0,0,0,32,1,2.44948974278318
"690",22,0,0,0,5,1,2.44948974278318
"691",22,0,0,0,5,1,2.44948974278318
"692",22,0,0,0,5,1,2.44948974278318
"693",22,0,0,0,34,1,2.44948974278318
"694",22,0,1,2,0,1,2.44948974278318
"695",22,0,0,0,0,1,2.44948974278318
"696",22,0,0,0,0,1,2.44948974278318
"697",22,0,0,0,0,1,2.44948974278318
"698",22,0,0,0,0,1,2.44948974278318
"699",22,0,0,0,0,1,2.44948974278318
"700",22,0,0,0,0,1,2.44948974278318
"701",22,1,0,0,104,1,2.44948974278318
"702",22,0,1,0,0,1,2.44948974278318
"703",22,0,0,0,34,1,2.44948974278318
"704",22,0,0,0,0,1,2.44948974278318
"705",22,0,0,0,0,1,2.44948974278318
"706",22,0,0,0,99,1,2.44948974278318
"707",22,0,0,0,62,1,2.44948974278318
"708",22,0,0,0,117,1,2.44948974278318
"709",22,0,0,0,82,1,2.44948974278318
"710",22,0,0,0,154,1,2.44948974278318
"711",22,0,0,0,60,1,2.44948974278318
"712",22,0,0,0,152,1,2.44948974278318
"713",22,0,0,0,154,1,2.44948974278318
"714",22,0,0,7,164,1,2.44948974278318
"715",22,0,0,0,0,1,2.44948974278318
"716",22,0,0,0,0,1,2.44948974278318
"717",22,0,0,0,0,1,2.44948974278318
"718",22,0,0,0,0,1,2.44948974278318
"719",22,0,0,0,0,1,2.44948974278318
"720",22,0,0,0,0,1,2.44948974278318
"721",22,0,0,0,0,1,2.44948974278318
"722",22,0,0,0,0,1,2.44948974278318
"723",22,0,0,0,0,1,2.44948974278318
"724",22,0,0,0,0,1,2.44948974278318
"725",22,0,0,0,0,1,2.44948974278318
"726",22,0,0,0,0,1,2.44948974278318
"727",22,0,0,0,0,1,2.44948974278318
"728",22,0,0,0,0,1,2.44948974278318
"729",22,0,0,0,1,1,2.44948974278318
"730",22,0,0,0,168,1,2.44948974278318
"731",22,0,0,0,0,1,2.44948974278318
"732",22,0,0,0,2,1,2.44948974278318
"733",22,0,0,0,2,1,2.44948974278318
"734",22,0,0,0,4,1,2.44948974278318
"735",22,0,0,0,12,1,2.44948974278318
"736",22,0,0,0,0,1,2.44948974278318
"737",22,0,0,0,0,1,2.44948974278318
"738",22,0,0,0,135,1,2.44948974278318
"739",22,0,0,0,156,1,2.44948974278318
"740",22,0,0,0,163,1,2.44948974278318
"741",22,0,0,0,183,1,2.44948974278318
"742",22,0,0,0,128,1,2.44948974278318
"743",22,0,0,0,153,1,2.44948974278318
"744",22,0,0,0,11,1,2.44948974278318
"745",22,0,0,2,0,1,2.44948974278318
"746",22,0,0,0,59,1,2.44948974278318
"747",23,0,0,0,0,0,2.64575131106459
"748",23,1,0,1,0,0,2.64575131106459
"749",23,0,0,0,0,0,2.64575131106459
"750",23,0,0,0,0,0,2.64575131106459
"751",23,0,0,0,0,0,2.64575131106459
"752",23,0,0,0,0,0,2.64575131106459
"753",23,0,0,0,0,0,2.64575131106459
"754",23,0,0,0,0,0,2.64575131106459
"755",23,0,0,0,0,0,2.64575131106459
"756",23,0,0,0,0,0,2.64575131106459
"757",23,1,0,0,0,0,2.64575131106459
"758",23,0,1,0,0,0,2.64575131106459
"759",23,0,0,0,0,0,2.64575131106459
"760",23,0,0,0,0,0,2.64575131106459
"761",23,0,0,0,0,0,2.64575131106459
"762",23,0,0,0,0,0,2.64575131106459
"763",23,0,0,0,0,0,2.64575131106459
"764",23,0,0,0,0,0,2.64575131106459
"765",23,0,0,0,0,0,2.64575131106459
"766",23,0,0,0,0,0,2.64575131106459
"767",23,0,0,0,0,0,2.64575131106459
"768",23,0,0,0,0,0,2.64575131106459
"769",23,0,0,0,0,0,2.64575131106459
"770",23,0,0,0,0,0,2.64575131106459
"771",23,0,0,0,0,0,2.64575131106459
"772",23,0,0,0,0,0,2.64575131106459
"773",23,0,0,0,0,0,2.64575131106459
"774",23,0,0,0,0,0,2.64575131106459
"775",23,0,0,0,0,0,2.64575131106459
"776",23,0,0,0,0,0,2.64575131106459
"777",23,0,0,0,0,0,2.64575131106459
"778",23,0,0,0,0,0,2.64575131106459
"779",23,0,0,0,0,0,2.64575131106459
"780",23,0,0,0,0,0,2.64575131106459
"781",23,0,0,0,0,0,2.64575131106459
"782",23,0,0,0,0,0,2.64575131106459
"783",23,0,0,0,0,0,2.64575131106459
"784",23,0,0,0,0,0,2.64575131106459
"785",23,0,0,0,0,0,2.64575131106459
"786",23,0,0,0,0,0,2.64575131106459
"787",23,0,0,0,0,0,2.64575131106459
"788",23,0,0,0,0,0,2.64575131106459
"789",23,0,0,0,0,0,2.64575131106459
"790",23,0,0,0,0,0,2.64575131106459
"791",23,0,0,0,0,0,2.64575131106459
"792",23,0,0,0,0,0,2.64575131106459
"793",23,0,0,0,0,0,2.64575131106459
"794",23,0,0,0,0,0,2.64575131106459
"795",23,0,0,0,0,0,2.64575131106459
"796",23,0,0,0,0,0,2.64575131106459
"797",23,0,0,0,0,0,2.64575131106459
"798",23,0,0,0,0,0,2.64575131106459
"799",23,0,0,0,0,0,2.64575131106459
"800",23,0,0,0,0,0,2.64575131106459
"801",23,0,0,0,0,0,2.64575131106459
"802",23,0,0,0,0,0,2.64575131106459
"803",24,0,0,4,0,1,2.82842712474619
"804",24,0,0,0,0,1,2.82842712474619
"805",24,0,0,16,0,1,2.82842712474619
"806",24,0,0,2,0,1,2.82842712474619
"807",24,0,0,10,0,1,2.82842712474619
"808",24,0,0,10,0,1,2.82842712474619
"809",24,0,0,4,0,1,2.82842712474619
"810",24,0,0,7,0,1,2.82842712474619
"811",24,0,0,4,0,1,2.82842712474619
"812",24,1,0,4,0,1,2.82842712474619
"813",24,1,1,6,0,1,2.82842712474619
"814",24,1,1,0,0,1,2.82842712474619
"815",24,1,0,36,3,1,2.82842712474619
"816",24,0,1,1,5,1,2.82842712474619
"817",24,0,0,15,42,1,2.82842712474619
"818",24,0,0,8,14,1,2.82842712474619
"819",24,0,0,1,14,1,2.82842712474619
"820",24,0,0,14,2,1,2.82842712474619
"821",24,0,0,9,0,1,2.82842712474619
"822",24,0,0,4,0,1,2.82842712474619
"823",24,0,0,6,8,1,2.82842712474619
"824",24,0,0,15,37,1,2.82842712474619
"825",24,0,0,0,22,1,2.82842712474619
"826",24,0,0,0,20,1,2.82842712474619
"827",24,0,0,1,0,1,2.82842712474619
"828",24,0,0,5,21,1,2.82842712474619
"829",24,0,0,3,7,1,2.82842712474619
"830",24,0,0,4,4,1,2.82842712474619
"831",24,0,0,17,7,1,2.82842712474619
"832",24,0,0,3,6,1,2.82842712474619
"833",24,0,0,3,2,1,2.82842712474619
"834",24,0,0,2,0,1,2.82842712474619
"835",24,0,0,2,0,1,2.82842712474619
"836",24,0,0,0,0,1,2.82842712474619
"837",24,0,0,0,0,1,2.82842712474619
"838",24,0,0,0,0,1,2.82842712474619
"839",24,0,0,5,14,1,2.82842712474619
"840",24,0,0,3,9,1,2.82842712474619
"841",24,0,0,4,8,1,2.82842712474619
"842",24,0,0,6,14,1,2.82842712474619
"843",24,0,0,8,27,1,2.82842712474619
"844",24,0,0,7,15,1,2.82842712474619
"845",24,0,0,11,19,1,2.82842712474619
"846",24,0,0,7,19,1,2.82842712474619
"847",24,0,0,5,84,1,2.82842712474619
"848",24,0,0,9,18,1,2.82842712474619
"849",24,0,0,5,12,1,2.82842712474619
"850",24,0,0,2,33,1,2.82842712474619
"851",24,0,0,3,61,1,2.82842712474619
"852",24,0,0,7,42,1,2.82842712474619
"853",24,0,0,26,0,1,2.82842712474619
"854",24,0,0,11,0,1,2.82842712474619
"855",24,0,0,15,0,1,2.82842712474619
"856",24,0,0,44,0,1,2.82842712474619
"857",24,0,0,212,0,1,2.82842712474619
"858",24,0,0,49,0,1,2.82842712474619
"859",24,0,0,3,0,1,2.82842712474619
"860",26,0,0,6,2,1,2.44948974278318
"861",26,1,0,4,2,1,2.44948974278318
"862",26,0,1,6,0,1,2.44948974278318
"863",26,0,1,6,0,1,2.44948974278318
"864",26,0,0,9,0,1,2.44948974278318
"865",26,0,0,7,0,1,2.44948974278318
"866",26,0,0,1,0,1,2.44948974278318
"867",26,0,0,4,0,1,2.44948974278318
"868",26,0,0,0,0,1,2.44948974278318
"869",26,0,0,0,0,1,2.44948974278318
"870",26,1,0,0,0,1,2.44948974278318
"871",26,1,0,0,0,1,2.44948974278318
"872",26,0,0,0,0,1,2.44948974278318
"873",26,0,0,0,0,1,2.44948974278318
"874",26,1,0,0,0,1,2.44948974278318
"875",27,0,0,0,11,0,2.44948974278318
"876",27,0,0,0,15,0,2.44948974278318
"877",27,0,0,1,10,0,2.44948974278318
"878",27,0,0,0,17,0,2.44948974278318
"879",27,0,0,0,8,0,2.44948974278318
"880",27,0,0,0,31,0,2.44948974278318
"881",27,0,0,0,12,0,2.44948974278318
"882",27,1,0,0,0,0,2.44948974278318
"883",27,0,1,2,0,0,2.44948974278318
"884",27,0,1,2,0,0,2.44948974278318
"885",27,0,0,1,9,0,2.44948974278318
"886",27,0,0,0,13,0,2.44948974278318
"887",27,0,0,0,0,0,2.44948974278318
"888",27,0,0,0,0,0,2.44948974278318
"889",27,0,0,0,0,0,2.44948974278318
"890",27,0,0,0,0,0,2.44948974278318
"891",27,0,0,0,0,0,2.44948974278318
"892",27,0,0,0,0,0,2.44948974278318
"893",27,0,0,0,0,0,2.44948974278318
"894",27,0,0,2,0,0,2.44948974278318
"895",27,0,0,2,1,0,2.44948974278318
"896",27,0,0,2,1,0,2.44948974278318
"897",27,0,0,0,6,0,2.44948974278318
"898",27,0,0,0,6,0,2.44948974278318
"899",27,0,0,4,106,0,2.44948974278318
"900",27,0,0,0,223,0,2.44948974278318
"901",27,0,0,0,241,0,2.44948974278318
"902",27,0,0,0,186,0,2.44948974278318
"903",27,0,0,0,105,0,2.44948974278318
"904",27,0,0,0,102,0,2.44948974278318
"905",27,0,0,0,32,0,2.44948974278318
"906",27,0,0,0,91,0,2.44948974278318
"907",27,0,0,0,84,0,2.44948974278318
"908",27,0,0,0,205,0,2.44948974278318
"909",27,0,0,0,149,0,2.44948974278318
"910",27,0,0,0,165,0,2.44948974278318
"911",27,0,0,0,83,0,2.44948974278318
"912",27,0,0,0,228,0,2.44948974278318
"913",27,0,0,0,161,0,2.44948974278318
"914",27,0,0,0,115,0,2.44948974278318
"915",27,0,0,0,79,0,2.44948974278318
"916",27,0,0,0,209,0,2.44948974278318
"917",27,0,0,1,213,0,2.44948974278318
"918",27,0,0,0,149,0,2.44948974278318
"919",27,0,0,0,78,0,2.44948974278318
"920",27,0,0,1,90,0,2.44948974278318
"921",27,0,0,0,38,0,2.44948974278318
"922",27,0,0,0,116,0,2.44948974278318
"923",27,0,0,0,110,0,2.44948974278318
"924",27,0,0,0,177,0,2.44948974278318
"925",27,0,0,0,125,0,2.44948974278318
"926",27,0,0,0,125,0,2.44948974278318
"927",27,0,0,0,149,0,2.44948974278318
"928",27,0,0,1,310,0,2.44948974278318
"929",27,0,0,0,330,0,2.44948974278318
"930",27,0,0,0,222,0,2.44948974278318
"931",27,0,0,0,136,0,2.44948974278318
"932",27,0,0,0,118,0,2.44948974278318
"933",27,0,0,0,135,0,2.44948974278318
"934",27,0,0,0,169,0,2.44948974278318
"935",27,0,0,0,93,0,2.44948974278318
"936",27,0,0,0,249,0,2.44948974278318
"937",27,0,0,0,263,0,2.44948974278318
"938",27,0,0,0,150,0,2.44948974278318
"939",27,0,0,0,333,0,2.44948974278318
"940",28,1,1,0,0,1,2
"941",28,1,1,0,0,1,2
"942",28,0,1,0,0,1,2
"943",28,1,0,0,0,1,2
"944",28,1,1,0,0,1,2
"945",28,1,1,0,0,1,2
"946",28,1,1,0,0,1,2
"947",28,1,1,0,0,1,2
"948",28,0,1,0,0,1,2
"949",28,1,0,0,0,1,2
"950",28,1,1,0,0,1,2
"951",28,1,1,0,0,1,2
"952",28,1,1,0,0,1,2
"953",28,1,1,1,0,1,2
"954",28,0,1,1,0,1,2
"955",28,0,0,0,0,1,2
"956",28,0,0,0,12,1,2
"957",28,0,0,2,49,1,2
"958",28,1,0,1,10,1,2
"959",28,0,1,0,6,1,2
"960",28,0,0,0,0,1,2
"961",28,0,0,0,0,1,2
"962",28,0,0,0,0,1,2
"963",28,1,0,0,0,1,2
"964",28,0,1,0,0,1,2
"965",28,0,1,0,0,1,2
"966",28,0,0,0,0,1,2
"967",28,0,0,0,1,1,2
"968",28,0,0,0,0,1,2
"969",28,0,0,0,0,1,2
"970",28,0,0,0,0,1,2
"971",28,0,0,0,8,1,2
"972",28,1,0,0,0,1,2
"973",28,1,1,0,0,1,2
"974",28,0,1,0,0,1,2
"975",28,0,0,0,0,1,2
"976",28,0,0,0,0,1,2
"977",28,0,0,0,27,1,2
"978",28,0,0,0,0,1,2
"979",28,1,0,0,0,1,2
"980",28,0,0,0,0,1,2
"981",28,0,0,0,0,1,2
"982",28,0,0,0,0,1,2
"983",28,0,0,0,0,1,2
"984",28,0,0,0,42,1,2
"985",28,0,0,0,0,1,2
"986",28,1,0,0,0,1,2
"987",28,0,1,0,0,1,2
"988",28,0,1,0,0,1,2
"989",28,1,1,0,0,1,2
"990",28,1,1,0,0,1,2
"991",28,0,0,0,0,1,2
"992",28,0,0,0,0,1,2
"993",28,1,0,0,0,1,2
"994",28,1,1,0,0,1,2
"995",28,0,0,0,0,1,2
"996",28,0,0,0,0,1,2
"997",28,1,0,0,0,1,2
"998",28,1,1,0,0,1,2
"999",28,1,1,0,0,1,2
"1000",28,1,1,0,0,1,2
"1001",29,0,0,0,0,1,2.23606797749979
"1002",29,0,0,0,0,1,2.23606797749979
"1003",29,0,0,0,0,1,2.23606797749979
"1004",29,0,0,0,0,1,2.23606797749979
"1005",29,0,0,0,0,1,2.23606797749979
"1006",29,0,0,0,0,1,2.23606797749979
"1007",29,0,0,0,23,1,2.23606797749979
"1008",29,0,0,0,0,1,2.23606797749979
"1009",29,0,0,0,43,1,2.23606797749979
"1010",29,0,0,0,0,1,2.23606797749979
"1011",29,0,0,0,0,1,2.23606797749979
"1012",29,0,0,0,0,1,2.23606797749979
"1013",30,0,0,2,5,0,2.64575131106459
"1014",30,0,0,3,11,0,2.64575131106459
"1015",30,0,0,1,71,0,2.64575131106459
"1016",30,1,0,0,50,0,2.64575131106459
"1017",30,0,0,0,886,0,2.64575131106459
"1018",30,0,0,3,2,0,2.64575131106459
"1019",30,0,0,0,18,0,2.64575131106459
"1020",30,0,0,2,0,0,2.64575131106459
"1021",30,0,0,0,0,0,2.64575131106459
"1022",30,0,0,0,0,0,2.64575131106459
"1023",30,0,0,6,0,0,2.64575131106459
"1024",30,0,0,9,0,0,2.64575131106459
"1025",30,0,0,0,0,0,2.64575131106459
"1026",30,0,0,9,371,0,2.64575131106459
"1027",30,0,0,5,415,0,2.64575131106459
"1028",30,0,0,0,411,0,2.64575131106459
"1029",31,0,0,0,26,1,3.3166247903554
"1030",31,0,0,0,26,1,3.3166247903554
"1031",31,0,0,0,13,1,3.3166247903554
"1032",31,0,0,0,595,1,3.3166247903554
"1033",31,0,0,0,588,1,3.3166247903554
"1034",31,0,0,1,8,1,3.3166247903554
"1035",31,1,0,0,359,1,3.3166247903554
"1036",31,0,1,0,0,1,3.3166247903554
"1037",31,0,0,1,1,1,3.3166247903554
"1038",31,0,0,2,6,1,3.3166247903554
"1039",31,0,0,2,6,1,3.3166247903554
"1040",31,0,0,0,0,1,3.3166247903554
"1041",31,0,0,0,0,1,3.3166247903554
"1042",31,0,0,0,0,1,3.3166247903554
"1043",31,0,0,2,1,1,3.3166247903554
"1044",31,0,0,1,6,1,3.3166247903554
"1045",31,0,0,1,0,1,3.3166247903554
"1046",31,0,0,17,356,1,3.3166247903554
"1047",31,1,1,0,258,1,3.3166247903554
"1048",31,1,1,1,260,1,3.3166247903554
"1049",31,1,1,8,279,1,3.3166247903554
"1050",31,1,1,19,0,1,3.3166247903554
"1051",31,1,1,43,0,1,3.3166247903554
"1052",31,1,1,21,0,1,3.3166247903554
"1053",31,1,1,47,3,1,3.3166247903554
"1054",31,1,1,48,5,1,3.3166247903554
"1055",31,1,1,26,7,1,3.3166247903554
"1056",31,1,1,3,0,1,3.3166247903554
"1057",31,1,1,7,2,1,3.3166247903554
"1058",31,1,1,4,10,1,3.3166247903554
"1059",31,1,1,0,163,1,3.3166247903554
"1060",31,1,1,0,320,1,3.3166247903554
"1061",32,0,0,0,0,0,3.3166247903554
"1062",32,0,0,0,0,0,3.3166247903554
"1063",32,0,0,0,0,0,3.3166247903554
"1064",32,0,0,0,0,0,3.3166247903554
"1065",32,0,0,0,0,0,3.3166247903554
"1066",32,0,0,0,0,0,3.3166247903554
"1067",32,0,0,0,0,0,3.3166247903554
"1068",32,0,0,2,0,0,3.3166247903554
"1069",32,0,0,2,0,0,3.3166247903554
"1070",32,0,0,0,0,0,3.3166247903554
"1071",32,0,0,1,0,0,3.3166247903554
"1072",32,0,0,1,0,0,3.3166247903554
"1073",32,0,0,0,0,0,3.3166247903554
"1074",32,0,0,3,0,0,3.3166247903554
"1075",32,0,0,1,0,0,3.3166247903554
"1076",32,0,0,0,0,0,3.3166247903554
"1077",32,0,0,0,0,0,3.3166247903554
"1078",32,0,0,0,0,0,3.3166247903554
"1079",32,1,0,0,0,0,3.3166247903554
"1080",32,1,1,0,0,0,3.3166247903554
"1081",32,1,1,0,0,0,3.3166247903554
"1082",32,0,0,0,0,0,3.3166247903554
"1083",32,0,0,3,0,0,3.3166247903554
"1084",32,0,0,3,0,0,3.3166247903554
"1085",32,0,0,0,0,0,3.3166247903554
"1086",32,0,0,0,0,0,3.3166247903554
"1087",32,0,0,1,0,0,3.3166247903554
"1088",32,0,0,0,0,0,3.3166247903554
"1089",32,0,0,0,0,0,3.3166247903554
"1090",32,0,0,1,0,0,3.3166247903554
"1091",32,0,0,0,0,0,3.3166247903554
"1092",32,0,0,0,0,0,3.3166247903554
"1093",32,0,0,0,0,0,3.3166247903554
"1094",32,0,0,0,0,0,3.3166247903554
"1095",32,0,0,0,0,0,3.3166247903554
"1096",32,0,0,0,0,0,3.3166247903554
"1097",32,0,0,0,0,0,3.3166247903554
"1098",32,0,0,0,0,0,3.3166247903554
"1099",32,0,0,0,0,0,3.3166247903554
"1100",32,0,0,0,0,0,3.3166247903554
"1101",32,0,0,0,0,0,3.3166247903554
"1102",32,0,0,0,0,0,3.3166247903554
"1103",32,0,0,1,0,0,3.3166247903554
"1104",32,0,0,1,0,0,3.3166247903554
"1105",32,0,0,1,0,0,3.3166247903554
"1106",32,0,0,1,0,0,3.3166247903554
"1107",32,0,0,1,0,0,3.3166247903554
"1108",32,0,0,1,0,0,3.3166247903554
"1109",32,0,0,0,0,0,3.3166247903554
"1110",32,0,0,0,0,0,3.3166247903554
"1111",32,0,0,0,0,0,3.3166247903554
"1112",32,0,0,0,0,0,3.3166247903554
"1113",32,0,0,0,0,0,3.3166247903554
"1114",32,0,0,1,0,0,3.3166247903554
"1115",32,0,0,1,0,0,3.3166247903554
"1116",32,0,0,0,0,0,3.3166247903554
"1117",32,0,0,0,0,0,3.3166247903554
"1118",32,0,0,0,0,0,3.3166247903554
"1119",32,0,0,0,0,0,3.3166247903554
"1120",32,0,0,0,0,0,3.3166247903554
"1121",33,0,0,0,0,1,1.4142135623731
"1122",33,0,0,0,0,1,1.4142135623731
"1123",33,0,0,0,0,1,1.4142135623731
"1124",33,0,0,0,0,1,1.4142135623731
"1125",33,0,0,0,0,1,1.4142135623731
"1126",33,0,0,0,0,1,1.4142135623731
"1127",33,0,0,0,0,1,1.4142135623731
"1128",33,0,0,0,0,1,1.4142135623731
"1129",33,0,0,0,0,1,1.4142135623731
"1130",33,0,0,0,0,1,1.4142135623731
"1131",33,0,0,0,0,1,1.4142135623731
"1132",33,0,0,0,0,1,1.4142135623731
"1133",33,0,0,0,0,1,1.4142135623731
"1134",33,0,0,0,0,1,1.4142135623731
"1135",33,0,0,0,0,1,1.4142135623731
"1136",33,0,0,0,0,1,1.4142135623731
"1137",33,0,0,0,0,1,1.4142135623731
"1138",33,0,0,0,0,1,1.4142135623731
"1139",33,0,0,0,0,1,1.4142135623731
"1140",33,1,0,0,0,1,1.4142135623731
"1141",33,0,1,0,0,1,1.4142135623731
"1142",33,0,0,0,0,1,1.4142135623731
"1143",33,0,0,0,0,1,1.4142135623731
"1144",33,0,0,0,0,1,1.4142135623731
"1145",33,0,0,0,0,1,1.4142135623731
"1146",34,0,0,0,0,1,2
"1147",34,0,0,0,0,1,2
"1148",34,0,0,0,0,1,2
"1149",34,0,0,0,0,1,2
"1150",34,0,0,0,0,1,2
"1151",34,0,0,0,0,1,2
"1152",34,0,0,0,0,1,2
"1153",34,0,0,0,0,1,2
"1154",34,0,0,0,0,1,2
"1155",34,0,0,0,0,1,2
"1156",34,0,0,0,0,1,2
"1157",34,0,0,0,0,1,2
"1158",34,0,0,0,0,1,2
"1159",34,0,0,0,0,1,2
"1160",34,0,0,0,0,1,2
"1161",34,0,0,0,0,1,2
"1162",34,0,0,0,0,1,2
"1163",34,0,0,0,0,1,2
